0.60102	0.61743	0.70826	3.8211
1.202	1.2349	1.4165	7.6421
2.4041	2.4697	2.833	15.284
5.2379	5.2262	4.7975	1.4201
0.51516	0.52923	0.60708	3.2752
7.7988	7.8704	8.3983	30.82
1.5493	1.5677	1.6241	-6.8344
0.0068318	0	0.80943	-5.0218
0.59544	1.033	0.65952	-2.0701
0.21639	-0.077461	0.16612	3.9417
0.092702	-0.1564	0.16612	3.9417
-0.37265	-0.37483	-0.35591	1.4538
-0.050379	0.088581	-0.018243	0
-0.050379	0.088581	-0.018243	1.3293e-16
-0.49403	-0.49694	-0.48247	1.162
-0.86668	-0.87177	-0.83838	2.6159
-0.54443	-0.54764	-0.53501	1.0409
-1.4111	-1.4194	-1.3734	3.6567
1.0327	0.88289	0.98625	1.3259
0.54236	0.54409	0.53118	1.3259
0.21343	0.23049	0.45609	1.3259
0.2642	0.26423	0.26266	0.65713
-0.053191	-0.036176	0.19091	0.66294
0.002419	0.0024337	0.0025221	0.0058156
-0.0091303	-0.010761	-0.022327	1.582e-13
0.011549	0.013195	0.0033436	0.0058156
-0.0091303	-0.010761	-0.022327	1.582e-13
0	0	0	0
0	0	-0.021505	9.6732e-28
0	6.4371e-16	3.2367e-15	0
-0.10129	-0.10114	-0.25502	-0.72068
-0.32894	-0.3136	-0.075095	0
1.7148e-17	0	0	0
-0.13447	-0.56907	-0.11362	7.8779
0.29495	0.45285	0.39802	1.866
0.29495	0.45285	0.39802	1.2576
0	0	0	0
-8.7696e-16	-2.754e-16	-2.3888e-16	1.5822e-18
0.25537	0.41302	0.35675	1.7709
0.64388	0.65015	0.55624	1.0489
0.64388	0.65015	0.55624	1.0489
0.039585	0.039826	0.041273	-0.044336
0.039585	0.039826	0.041273	-0.044336
0.086184	0.084369	0.20496	0.56681
-0.075028	-0.073145	-0.19333	-0.67949
0	0	0	-0.1395
0.00053522	0.00053848	0.00055805	0.0012868
0.00053522	0.00053848	0.00055805	0.0012868
0.34497	0.34708	0.35969	0.82938
0.34497	0.34708	0.35969	0.82938
0	0	0	0
-3.1176	-2.8461	-2.0941	-6.114
-0.032996	-0.11642	-0.485	-2.682
-0.72345	-0.7175	-0.66341	-1.47
-0.76037	-0.83392	-1.2875	-0.33757
-0.76037	-0.83392	-1.2875	-0.33757
-1.0157	-1.0303	-0.90447	9.7113
1.0157	1.0303	0.90447	-9.7113
0	0	0	-10.155
0	0	0	-0.60845
-0.12369	-0.078939	0	0
