0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2.3455e-16	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0091303	0.010761	0.022327	-2.9953e-08
0	0	0	0
0.0091303	0.010761	0.022327	0
3.5499e-17	-5.1135e-15	0	0
0	1.424e-15	0.021505	0
-3.6473e-17	0	-9.444e-18	0
0.10129	11.216	1.3484	0.72067
0.32894	0.3136	0.075095	0
3.7847e-18	0	0	0
0	0	0	0
0	0	7.8879e-18	0
0	0	0	0
0	0	0	0
0	0	0	0
-2.0136e-19	-2.2893e-16	0	0.1395
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.032996	1.1282	1.2743	2.7439
4.324e-15	0	1.9143e-13	0
1.0484e-18	1.8616e-18	0	0.60845
0.12369	0.078939	5.7408e-14	0
1.6955e-15	-1.5431e-14	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1.0619
0	0	0	0
0	0	0	0
6.0673e-16	-9.7062e-10	8.536e-16	-2.6484e-17
0.70072	3.2555e-16	-8.3711e-16	2.0606e-18
4.4787	-6.0713e-14	-1.8615e-15	0
0	0	0	0
3.313	1.0152	0.97438	0.19447
0	0	0	0
0	0	0	0
0	0	0	0
5.0623	6.4829	7.9573	0
4.9168	6.2354	8.0008	0
9.2118	9.2917	9.7737	27.167
4.6059	4.6458	4.8868	13.584
6.6096	6.5458	6.9769	16.819
0	0	0	0
0	0	0	0
0	0	0	0
6.4612	2.7459	2.7968	13.021
2.7525	2.7459	2.7968	0
4.7304	2.7459	2.7968	13.021
0	0	0	0
7.4494e-15	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.025855	1.1009e-15	0	0
0.64929	0.6085	0.35895	0
0	0	0	0
3.9177e-10	0	0	0
0	0	0	0
6.9509e-17	3.8502e-14	0	0
4.127e-22	-8.5598e-19	9.0564e-22	0
0.73945	1.3548	0.53797	0
0.62875	1.108e-10	0	0
0	0	0	0
2.1426e-16	-7.4858e-18	0	7.4285e-23
0	0	0	0
0	0	0	0
0	0	0	3.9419e-23
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
