0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	20.437	0	20.201	0	0
0	0	0	20.437	0	20.201	0	0
0	0	0	20.437	0	20.201	0	0
0	62.428	0	8.552	0	88.742	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	75.77	0	35.94	0	30.311	0	0
0	84.847	0	37.7	0	33.698	0	0
0	0	0	0	0	0	0	0
0	29.432	0	29.305	0	56.32	0	0
0	53.588	0	7.8106	0	0	0	0
0	48.88	0	23.344	0	43.115	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	76.733	0	32.091	0	30.937	0	0
0	86.111	0	32.753	0	32.064	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0.076349	2.809	0	2.5121	1.3382	4.1288	0	13.321
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	38.831	0	26.88	0	36.922	0	0
0	25.05	0	13.294	0	43.793	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	71.828	0	84.019	0	24.646	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	29.733	0	31.396	0	23.721	0	0
0	0	0	0	0	0	0	0
0	31.087	0	29.245	0	23.384	0	0
0	51.079	0	22.94	0	42.203	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20.352	0	16.851	0	13.453	0	0
0	20.45	0	20.363	0	14.262	0	0
0	0	0	0	0	0	0	0
0	35.572	0	19.533	0	25.427	0	0
0	0	0	0	0	0	0	0
0	20.409	0	19.144	0	14.054	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	66.274	0	20.18	0	49.797	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0.076349	2.809	0	2.5121	1.3382	4.1288	0	13.321
0.075407	2.781	0	2.5272	1.3531	4.2235	0	13.543
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20.676	0	25.319	0	27.364	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	74.428	0	32.048	0	30.551	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	69.585	0	74.964	0	26.562	0	0
0	70.383	0	76.055	0	25.413	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20.101	0	18.479	0	14.199	0	0
0	24.158	0	15.042	0	44.752	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	99.68	0	0
0	29.881	0	31.749	0	24.864	0	0
0	29.403	0	32.842	0	25.397	0	0
0	29.403	0	32.842	0	25.397	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	52.915	0	57.504	0	43.049	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	77.842	0	86.522	0	27.226	0	0
0	13.267	0	3.6078	0.78001	5.5485	0	99.259
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	4.2563	0	7.9385	0.54559	17.929	0.53633	3.6371
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	29.733	0	31.396	0	23.721	0	0
0	0	0	0	0	0	0	0
0	71.828	0	84.019	0	24.646	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	21.596	0	17.21	0	13.108	0	0
0	49.124	0	63.086	0	45.056	0	0
0	20.451	0	17.159	0	13.143	0	0
0	73.362	0	70.528	0	23.595	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
1.511	1.5215	0	5.2271	1.4017	2.6652	0.93507	2.0769
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20.363	0	20.397	0	14.463	0	0
0	21.492	0	30.682	0	20.649	0	0
0	0	0	0	0	0	0	0
0	20.363	0	20.397	0	14.463	0	0
0	0	0	0	0	0	0	0
0	20.897	0	18.455	0	14.162	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	23.114	0	39.581	0	71.974	0	0
0	0	0	0	0	0	0	0
0	20.525	0	32.02	0	20.95	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20.013	0	16.246	0	13.599	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20.291	0	17.001	0	13.099	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	75.597	0	85.168	0	25.693	0	0
0	75.597	0	85.168	0	25.693	0	0
0	75.597	0	85.168	0	25.693	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	32.691	0	59.42	0	0
0	0	0	32.691	0	59.42	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	68.415	0	70.19	0	25.464	0	0
0	0	0	0	0	0	0	0
1.1133	1.5006	0	1.9571	0	1.8238	0	2.8244
0	0	0	0	0	0	0	0
0	57.069	0	59.297	0	43.851	0	0
0	0	0	0	0	0	0	0
0	19.435	0	16.399	0	13.93	0	0
0	0	0	0	0	0	0	0
0	20.173	0	17.135	0	13.261	0	0
0	28.484	0	32.014	0	24.115	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	21.404	0	18.437	0	15.064	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	20.817	0	19.442	0	13.45	0	0
0	22.505	0	33.956	0	70.858	0	0
0	20.315	0	16.795	0	13.478	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
